class,probs,preds
0,0.0060322583,0
0,0.0026946664,0
0,0.004247129,0
0,0.044925958,0
1,0.9999894,1
1,0.999997,1
1,0.999911,1
0,0.015054554,0
0,0.006543964,0
0,0.00095272064,0
0,0.0042487085,0
0,2.3841858e-05,0
0,0.013699949,0
1,0.9997461,1
1,0.99676496,1
0,0.0060319304,0
0,0.0015260875,0
1,0.9996774,1
0,0.011517912,0
1,0.9998526,1
1,0.94865566,1
1,0.9995145,1
0,0.009147346,0
1,0.99996793,1
0,0.009144872,0
1,0.9996902,1
1,0.99523586,1
1,0.9545298,1
0,0.0022888184,0
0,0.0067991912,0
0,0.008800954,0
1,0.9999994,1
1,0.98129934,1
0,0.0751577,0
0,0.00050225854,0
0,0.0018143654,0
0,0.0018725693,0
0,0.0004823804,0
0,4.5269728e-05,0
1,0.997205,1
0,0.06823298,0
0,0.00035396218,0
0,0.0011101663,0
1,0.99984854,1
0,0.0048978925,0
1,0.9996666,1
1,0.99467397,1
0,0.0039084256,0
1,0.9909034,1
1,0.98778415,1
0,0.0058067143,0
1,0.99996924,1
1,0.999973,1
0,0.0017843544,0
0,0.0058490634,0
0,0.0045054555,0
0,0.0005468726,0
1,0.9999768,1
0,0.00039196014,0
0,0.004506439,0
0,0.0011766851,0
0,0.0051579773,0
1,0.9902386,1
1,0.9999862,1
1,0.999985,1
0,0.0041655004,0
1,0.9999557,1
0,0.08259863,0
1,0.9999739,1
0,0.0038566291,0
0,0.00010493398,0
1,0.98616177,1
0,0.012530595,0
0,0.005469054,0
1,0.99626243,1
1,0.9994503,1
0,0.009144366,0
0,8.4131956e-05,0
1,0.9834684,1
1,0.99240214,1
0,0.005942017,0
1,0.9971529,1
1,0.9983084,1
1,0.99998,1
1,0.82766926,1
0,0.01370129,0
0,0.006951183,0
1,0.998852,1
1,0.99999225,1
0,0.013708323,0
1,0.9999999,1
1,0.9999993,1
1,0.9992907,1
1,0.9994401,1
1,0.9987847,1
1,0.99618924,1
1,0.9999851,1
0,0.00025448203,0
1,0.99775696,1
1,0.99999905,1
1,0.999986,1
0,0.00026348233,0
0,0.007395208,0
1,0.99998295,1
0,0.0007612109,0
0,0.008655012,0
0,0.009144872,0
1,0.99999225,1
0,0.0076168478,0
0,0.001352936,0
1,0.99997807,1
1,0.9748234,1
0,0.0017184317,0
0,0.008798748,0
0,0.03866169,0
1,0.99809706,1
0,0.03857383,0
1,0.9999479,1
1,0.99039,1
0,0.00013166666,0
1,0.99994767,1
0,0.0003605485,0
1,0.9689805,1
0,0.0005156994,0
0,0.0140812695,0
0,0.0036352575,0
1,0.99943995,1
1,0.9893875,1
1,0.99868786,1
1,0.99910975,1
0,0.012523502,0
0,0.0026229918,0
1,0.9999927,1
0,0.0032964945,0
1,0.99943066,1
0,0.004111618,0
1,0.99999464,1
0,0.0003221929,0
0,0.005138308,0
0,0.003575772,0
1,0.99886227,1
0,0.0025697947,0
1,0.9977472,1
0,0.00019216537,0
1,0.9998937,1
1,0.99992746,1
1,0.88394475,1
1,0.98659354,1
1,0.999998,1
0,0.011036903,0
0,0.000967443,0
1,0.9980155,1
1,0.9764714,1
1,0.90809804,1
1,0.9999896,1
0,0.0011913478,0
0,0.0035829842,0
1,0.9999801,1
1,0.9944501,1
1,0.9943038,1
1,0.9970212,1
0,0.015084147,0
0,0.005142063,0
1,0.9997163,1
0,0.0023972094,0
0,0.00028291345,0
0,0.0026954114,0
0,5.814433e-05,0
1,0.97627866,1
0,0.0043441057,0
0,0.011520177,0
0,0.0005488992,0
1,0.9998971,1
0,0.020262659,0
0,0.007970929,0
1,0.9620595,1
1,0.99999696,1
0,0.045523643,0
0,3.5315752e-05,0
1,0.99975264,1
0,0.0055681467,0
0,0.006543517,0
1,0.99996805,1
1,0.99999,1
1,0.9999183,1
0,0.0043592155,0
0,0.0077542067,0
0,0.00019270182,0
1,0.99736255,1
1,0.9827795,1
0,0.005801171,0
1,0.99989784,1
0,0.009152979,0
0,0.00797233,0
0,0.010963976,0
1,0.99887514,1
1,0.97482955,1
1,0.9999996,1
0,0.012103677,0
0,0.009967238,0
1,0.9748213,1
1,0.99851686,1
1,0.99417317,1
1,0.9998519,1
0,0.011518002,0
0,0.0032970905,0
0,0.012231052,0
0,0.0077172816,0
1,0.99952114,1
0,0.0006418228,0
1,0.9748213,1
1,0.99902636,1
1,0.98540354,1
1,0.99988735,1
0,0.0042508543,0
1,0.99991333,1
0,0.015178084,0
1,0.3848102,0
1,0.99999154,1
1,0.9999975,1
0,0.0013144016,0
0,0.0037110448,0
0,4.10676e-05,0
1,0.9988531,1
0,0.004904896,0
1,0.9639043,1
1,0.99951303,1
0,0.007971495,0
1,0.99543387,1
0,3.4332275e-05,0
1,0.9999827,1
0,0.0015228391,0
1,0.97269547,1
1,0.99995565,1
0,0.0059424937,0
0,0.0051639974,0
1,0.99999,1
0,0.1351892,0
1,0.99920666,1
1,0.99993193,1
1,0.99790555,1
0,0.011043459,0
1,0.9978132,1
0,0.009971917,0
1,0.9979775,1
1,0.99999607,1
1,0.9545138,1
0,0.0023952723,0
1,0.99762845,1
0,0.00021559,0
0,0.0028429031,0
0,9.4383955e-05,0
0,0.004345387,0
0,0.015722334,0
0,0.00016668439,0
1,0.9999308,1
0,0.0073920786,0
0,0.010528415,0
0,0.0016504228,0
0,0.07222122,0
0,0.0059432387,0
1,0.9999739,1
1,0.99984,1
0,0.016732752,0
1,0.9983245,1
1,0.99884677,1
0,0.0056324005,0
1,0.9999988,1
1,0.9957681,1
0,0.013178408,0
1,0.9974994,1
1,0.85803646,1
0,0.007754594,0
1,0.9938543,1
1,0.9990778,1
0,0.0069414675,0
0,0.006101668,0
1,0.989632,1
0,0.00739336,0
1,0.99999976,1
0,0.0040509403,0
0,0.0026224256,0
0,0.007119626,0
1,0.999671,1
1,0.99846554,1
1,0.9972998,1
1,0.97754276,1
1,0.9999394,1
1,0.98724526,1
0,0.0069526136,0
0,0.0049086213,0
1,0.9944512,1
1,0.9999027,1
0,6.625056e-05,0
1,0.9953119,1
1,0.9995191,1
0,0.0071178377,0
0,0.009146035,0
1,0.98789656,1
1,0.9995677,1
1,0.99999535,1
0,0.0009610653,0
1,0.96768737,1
0,2.8640032e-05,0
0,0.007769406,0
1,0.97833467,1
1,0.9940412,1
0,0.012747169,0
0,0.0051540136,0
1,0.9685763,1
0,7.262826e-05,0
0,0.006033987,0
0,0.0017158389,0
0,0.0043440163,0
0,0.005633503,0
1,0.9999318,1
1,0.99993575,1
1,0.99998176,1
0,0.012935251,0
1,0.9992324,1
0,0.012751073,0
1,0.979071,1
1,0.925761,1
0,0.00820151,0
1,0.99977815,1
0,7.4505806e-06,0
0,0.003406614,0
1,0.9985083,1
1,0.99569046,1
1,0.9994402,1
0,0.006423652,0
0,0.00996846,0
0,0.00262478,0
1,0.99950695,1
1,0.9748249,1
1,0.99971616,1
1,0.9993149,1
1,0.9999864,1
1,0.9925816,1
0,1.14142895e-05,0
1,0.99996364,1
0,0.00033819675,0
1,0.9998444,1
1,0.99721146,1
1,0.9994452,1
0,0.015106976,0
0,0.010624349,0
1,0.9999653,1
0,0.00060993433,0
1,0.99997556,1
0,4.5359135e-05,0
0,5.7160854e-05,0
1,0.9878595,1
1,0.99989617,1
1,0.99999243,1
0,0.0064314306,0
0,0.0004810393,0
0,0.004906386,0
1,0.99530214,1
1,0.99961627,1
0,0.002414465,0
0,0.007393867,0
1,0.9986363,1
0,7.942319e-05,0
1,0.99803066,1
0,0.0024320483,0
1,0.99920374,1
1,0.999912,1
0,0.0091454685,0
1,0.9998013,1
1,0.99899346,1
1,0.9998916,1
0,6.207824e-05,0
0,0.006543398,0
0,5.7071447e-05,0
1,0.98467755,1
1,0.99857837,1
1,0.9987714,1
1,0.99994195,1
1,0.9995725,1
0,0.011055708,0
0,0.014652669,0
1,0.9986073,1
1,0.9999566,1
1,0.99980915,1
0,0.0034331381,0
1,0.995998,1
0,0.0058238506,0
0,0.0033391714,0
1,0.99798524,1
0,0.0018133223,0
0,0.0037763119,0
0,0.000410676,0
0,0.00014144182,0
1,0.9999722,1
1,0.98109365,1
1,0.99880147,1
1,0.99648327,1
1,0.99953496,1
0,0.005138457,0
0,0.00062936544,0
0,0.03887874,0
0,0.0004903078,0
0,0.00014191866,0
1,0.9978136,1
0,0.002739787,0
1,0.999986,1
0,0.007355392,0
1,0.99999964,1
0,0.005139172,0
0,0.003710717,0
1,0.94367456,1
1,0.555131,1
0,0.0014915168,0
1,0.9960119,1
1,0.9966428,1
1,0.94715905,1
1,0.9999801,1
1,0.99930036,1
1,0.99997294,1
0,0.0077569485,0
0,0.0009022951,0
1,0.9972122,1
0,0.0062557757,0
1,0.99990314,1
1,0.9979934,1
0,0.015675217,0
0,0.009735882,0
1,0.9999894,1
1,0.9942992,1
0,0.0004720688,0
1,0.99999994,1
0,0.021532059,0
1,0.9969186,1
0,0.012530118,0
0,0.01103422,0
1,0.9506343,1
1,0.989781,1
0,3.823638e-05,0
0,8.869171e-05,0
0,0.002012074,0
0,0.008204162,0
1,0.99995697,1
0,0.005138457,0
1,0.9998168,1
0,0.10080448,0
0,0.0060326755,0
0,0.0003349185,0
1,0.013699114,0
0,0.012743264,0
0,0.009818554,0
0,0.036180764,0
0,0.0028927922,0
0,0.001896292,0
1,0.99696815,1
1,0.98401695,1
1,0.9998683,1
0,0.0087997615,0
1,0.99997294,1
0,0.0042483807,0
1,0.9865974,1
0,0.005138546,0
1,0.99890095,1
1,0.998682,1
0,0.003430456,0
1,0.99999905,1
1,0.9999894,1
1,0.9942504,1
0,0.036630064,0
0,0.002150476,0
1,0.9993812,1
1,0.99999917,1
0,0.012751013,0
0,0.0015645921,0
0,0.0042020977,0
0,0.0068021417,0
0,0.008229941,0
0,0.016932398,0
0,0.0073943734,0
1,0.974822,1
0,0.00329867,0
1,0.99962234,1
0,0.00996843,0
0,0.013710767,0
1,0.99996865,1
0,0.020940512,0
0,0.0043452084,0
0,0.06517872,0
1,0.9678292,1
1,0.99993074,1
1,0.99998736,1
1,0.99999905,1
0,0.0007480085,0
0,0.016389608,0
0,0.0011263788,0
1,0.99998885,1
0,0.006543696,0
1,0.99972296,1
1,0.9769023,1
0,0.00014197826,0
1,0.9640826,1
1,0.9957599,1
1,0.9999814,1
1,0.97882944,1
0,0.011516005,0
0,0.013705969,0
0,0.0049061477,0
0,0.005942017,0
1,0.986729,1
0,0.030382395,0
0,0.0048739314,0
0,0.009142965,0
0,0.0071259737,0
0,0.005155772,0
1,0.999908,1
1,0.99523604,1
1,0.99990284,1
1,0.15384552,0
1,0.9999496,1
1,0.99999654,1
0,0.000192523,0
0,0.007615596,0
1,0.9664096,1
1,0.9999236,1
0,0.01370725,0
1,0.99844295,1
1,0.99868035,1
1,0.9999714,1
1,0.9999739,1
0,0.06516346,0
0,0.0165928,0
0,0.0006862879,0
1,0.9963156,1
1,0.99999166,1
1,0.9997722,1
0,0.004052669,0
0,0.03482464,0
0,0.014089316,0
0,0.0044260025,0
0,0.004194677,0
1,0.9866081,1
1,0.9955804,1
1,0.99997437,1
0,0.0069497526,0
1,0.9999517,1
0,0.00018519163,0
0,0.00078985095,0
0,0.006951958,0
0,0.008757293,0
0,3.0577183e-05,0
0,0.015052408,0
1,0.9264932,1
0,0.0039586127,0
1,0.9999827,1
1,0.9989765,1
1,0.99987435,1
0,0.027673274,0
0,0.008191049,0
1,0.9999255,1
1,0.99970424,1
1,0.99385476,1
0,0.010339886,0
1,0.9999801,1
0,0.00012469292,0
1,0.9867294,1
0,0.008804262,0
0,0.0014782846,0
0,0.0028159618,0
1,0.9979203,1
1,0.99931765,1
0,0.014079094,0
1,0.96578646,1
1,0.9999877,1
0,6.315112e-05,0
0,0.0090709925,0
1,0.9899338,1
1,0.9640814,1
1,0.9971177,1
1,0.9999687,1
0,0.004746288,0
1,0.99545944,1
0,0.004111707,0
1,0.9985484,1
0,0.0152753,0
0,0.00043424964,0
1,0.9919089,1
1,0.98831844,1
0,0.012533575,0
0,0.005143583,0
0,0.014299512,0
0,0.00058797,0
0,0.0069513023,0
0,0.0008687079,0
0,0.00066688657,0
0,0.010274798,0
0,0.0027364492,0
0,0.006031275,0
1,0.9999455,1
0,0.0006684065,0
1,0.9929104,1
1,0.9986705,1
1,0.9878768,1
1,0.9947269,1
0,0.00996989,0
0,0.0017811656,0
0,0.018541336,0
0,0.024761617,0
0,0.0026232302,0
0,0.0051389933,0
0,0.009145528,0
0,0.012749106,0
1,0.9999739,1
0,0.0010645092,0
1,0.99997807,1
1,0.9996885,1
0,0.0023114085,0
1,0.99790514,1
0,0.014621943,0
1,0.96408147,1
0,0.0041975677,0
0,0.005157292,0
0,0.023433954,0
1,0.99967206,1
0,0.0077178776,0
1,0.9999952,1
0,0.0037091076,0
0,0.012370944,0
0,0.018463552,0
0,0.0019991994,0
0,0.00024735928,0
0,0.0028923452,0
1,0.99997675,1
0,0.004344821,0
0,0.0043445826,0
0,0.0036329627,0
1,0.9923343,1
0,0.013598353,0
0,0.009732604,0
1,0.99994814,1
1,0.99385434,1
1,0.99996024,1
0,0.0034311414,0
1,0.9998856,1
1,0.99691,1
0,0.043821305,0
1,0.99986696,1
0,0.0073946416,0
1,0.99998343,1
1,0.99991405,1
1,0.9969357,1
0,0.007119745,0
1,0.9998691,1
0,0.00047960877,0
0,0.010961026,0
1,0.97608644,1
1,0.9942507,1
1,0.9999992,1
0,0.0057025254,0
1,0.9998401,1
0,0.004250616,0
0,0.005227983,0
0,0.00046545267,0
1,0.99999386,1
0,0.011040926,0
1,0.9992237,1
0,0.011517435,0
1,0.9999563,1
0,0.00914377,0
1,0.9861564,1
1,0.9707513,1
0,0.00084745884,0
0,0.0110345185,0
0,0.008655995,0
0,0.015501976,0
0,0.00011190772,0
0,0.0021835566,0
1,0.99998266,1
1,0.99999183,1
1,0.98401177,1
0,0.0041974485,0
0,0.0042510927,0
1,0.99985456,1
0,0.00021088123,0
0,0.00014793873,0
1,0.99999857,1
1,0.9978125,1
1,0.98724115,1
1,0.98544014,1
1,0.9777696,1
0,0.043945372,0
0,0.003944248,0
0,0.01275149,0
0,0.008756995,0
1,0.9999729,1
1,0.9999951,1
1,0.9999863,1
1,0.9999997,1
0,0.005141288,0
0,3.1739473e-05,0
1,0.9811013,1
0,0.0070841312,0
0,0.01505357,0
0,0.008581966,0
0,0.0042476654,0
1,0.99998796,1
1,0.99998987,1
0,0.00044468045,0
1,0.99765605,1
0,0.0021499395,0
0,0.0011831522,0
0,0.005153984,0
1,0.9999607,1
1,0.9885715,1
1,0.9988961,1
0,0.008728504,0
0,0.00013974309,0
1,0.9797317,1
0,0.00032803416,0
1,0.9913212,1
1,0.9999806,1
1,0.9999237,1
1,0.9545429,1
1,0.98740846,1
0,4.929304e-05,0
0,0.0005491674,0
1,0.941584,1
0,0.0038097799,0
1,0.9999997,1
0,0.011520863,0
1,0.9677706,1
0,0.008652002,0
0,0.00996992,0
0,0.00014135242,0
0,0.004345238,0
0,0.0044730306,0
1,0.9889816,1
1,0.9999826,1
1,0.99995387,1
1,0.99240124,1
0,0.003142804,0
1,0.99997586,1
1,0.9957613,1
0,0.0026955307,0
0,0.0054708123,0
1,0.99997807,1
0,0.0059461296,0
1,0.99989724,1
1,0.9998987,1
0,0.0051553845,0
1,0.99797535,1
0,0.00014260411,0
0,0.0059417784,0
0,0.0037081242,0
1,0.999648,1
1,0.98109597,1
1,0.9999802,1
0,0.0004556179,0
0,0.004113883,0
1,0.9969381,1
0,0.007088959,0
0,0.0019556582,0
0,0.016809791,0
1,0.9942364,1
1,0.9974774,1
1,0.9748341,1
0,0.020268053,0
1,0.9928578,1
1,0.99793136,1
0,0.02409789,0
0,0.016672224,0
1,0.47711584,0
1,0.9999839,1
1,0.9532694,1
0,0.0016438663,0
0,0.009070724,0
0,1.6510487e-05,0
1,0.9999144,1
0,0.001537174,0
0,0.00094783306,0
0,0.0035855174,0
0,0.0007468462,0
0,0.030192256,0
1,0.99991846,1
0,0.00015470386,0
0,0.0024480224,0
0,0.007973522,0
1,0.99965954,1
1,0.9996617,1
0,0.00018000603,0
1,0.9999419,1
1,0.99996567,1
1,0.9727227,1
1,0.9999869,1
0,0.023780942,0
1,0.99801534,1
1,0.99997824,1
0,0.0003068149,0
0,0.0026221871,0
1,0.9999993,1
0,0.0001514852,0
1,0.99722147,1
1,0.99999046,1
0,0.0033373833,0
0,0.024380893,0
1,0.99877053,1
0,0.014497697,0
1,0.9999987,1
0,0.0076164305,0
0,0.0008136928,0
1,0.9991412,1
1,0.9997912,1
0,0.0033895373,0
1,0.9915358,1
0,0.00023031235,0
0,0.00013822317,0
1,0.9999862,1
1,0.96235085,1
0,0.007618189,0
1,0.9970553,1
0,0.010529548,0
1,0.9997033,1
0,0.003808707,0
0,0.0069506466,0
1,0.9908693,1
0,0.0042503774,0
1,0.9999908,1
0,0.0051422715,0
1,0.98430395,1
1,0.99993736,1
1,0.9997075,1
0,0.0018076897,0
1,0.99998504,1
1,0.9998271,1
0,0.0031787753,0
1,0.9996482,1
0,5.352497e-05,0
1,0.99997145,1
1,0.999902,1
1,0.9954026,1
1,0.98821265,1
0,0.0069504976,0
1,0.9229927,1
0,8.901954e-05,0
1,0.9979498,1
0,0.010525793,0
0,0.00017699599,0
1,0.99452364,1
1,0.9986878,1
1,0.9934614,1
0,0.012706339,0
1,0.947161,1
1,0.97959363,1
1,0.9999839,1
0,0.00014439225,0
1,0.9996702,1
0,0.0031427145,0
0,0.0034368634,0
1,0.99995667,1
0,0.0024722517,0
0,8.5532665e-05,0
0,0.0021489859,0
1,0.9999606,1
1,0.99839985,1
0,0.0002824366,0
0,1.8388033e-05,0
0,0.0011336803,0
1,0.9906028,1
0,0.0059773624,0
0,0.009145796,0
0,0.0069513917,0
0,0.00014331937,0
0,0.0046563447,0
0,0.0048747063,0
0,0.012526572,0
1,0.9999781,1
1,0.99977005,1
0,0.0086554885,0
1,0.99943995,1
0,0.007616371,0
0,0.00625813,0
1,0.99997383,1
0,0.0031687617,0
0,0.00022211671,0
1,0.99980545,1
0,0.013713181,0
0,0.0059425235,0
0,0.0018308759,0
0,0.0044596195,0
0,0.005945295,0
0,0.00032550097,0
0,0.006950885,0
1,0.9999693,1
0,0.005807638,0
0,0.0060313046,0
0,0.064843535,0
1,0.99951994,1
0,0.00014728308,0
0,0.0057563484,0
0,0.0034309626,0
1,0.94716537,1
0,0.004344195,0
1,0.9952371,1
0,0.009984612,0
1,0.99941343,1
1,0.99953455,1
0,0.01584372,0
1,0.94716585,1
1,0.9980098,1
1,0.9997681,1
1,0.9997576,1
1,0.99999976,1
0,0.00034433603,0
1,0.99429953,1
1,0.9999938,1
0,0.0019438565,0
1,0.9997068,1
1,0.9998431,1
1,0.9989564,1
0,0.00085297227,0
1,0.96898925,1
0,0.00775823,0
0,0.011041045,0
1,0.97337806,1
0,0.0021822155,0
0,0.0069517195,0
0,0.00281775,0
0,0.0002655983,0
1,0.99999774,1
0,0.0042940974,0
1,0.99018174,1
0,0.009981394,0
0,0.0051713884,0
0,3.9190054e-05,0
1,0.99996567,1
0,0.065163195,0
1,0.986761,1
0,0.012745917,0
1,0.9997791,1
1,0.5100348,1
0,0.005158007,0
0,0.009794682,0
1,0.9998054,1
1,0.99999964,1
0,0.00649634,0
0,0.00425002,0
0,0.00024855137,0
0,0.0196985,0
1,0.99998695,1
1,0.98400915,1
1,0.9881271,1
1,0.9999882,1
0,0.005138606,0
0,0.00034445524,0
1,0.98898315,1
1,0.99983275,1
0,2.8580427e-05,0
1,0.9999739,1
1,0.9670615,1
1,0.99257946,1
1,0.99965405,1
1,0.9999906,1
1,0.99980664,1
0,0.0034318566,0
0,0.0035870075,0
0,0.0051385164,0
1,0.9998383,1
1,0.9999849,1
0,0.0023093522,0
0,0.00014424324,0
0,0.010108829,0
1,0.9965677,1
0,0.005942434,0
1,0.9999604,1
0,0.050199926,0
1,0.9999896,1
1,0.99997944,1
0,0.011044592,0
0,0.003430307,0
0,0.003856212,0
1,0.9999332,1
0,0.013710171,0
1,0.99998236,1
0,0.08260101,0
0,0.0032793283,0
1,0.9938539,1
1,0.99980897,1
1,0.9985787,1
1,0.9999965,1
0,0.017142534,0
1,0.9999982,1
1,0.9999877,1
1,0.9999999,1
0,0.00775826,0
1,0.99445164,1
0,0.004628837,0
1,0.99927366,1
0,0.0026165843,0
1,0.99845743,1
0,0.0014228523,0
1,0.99212575,1
1,0.98581064,1
1,0.9999933,1
0,0.0051439703,0
1,0.9905201,1
1,0.92293787,1
0,0.0034422576,0
1,0.9999996,1
0,0.0069529116,0
1,0.99997765,1
0,0.028234363,0
0,0.028138667,0
0,0.0050673485,0
0,0.0039639473,0
0,0.007760316,0
0,0.0003257692,0
1,0.99904,1
1,0.99369633,1
0,0.0006315112,0
0,0.0058059096,0
1,0.9973293,1
1,0.33848238,0
1,0.3758369,0
0,0.021532267,0
1,0.9999654,1
1,0.9964237,1
0,0.018921852,0
1,0.96382105,1
1,0.999974,1
0,3.373623e-05,0
0,0.009975255,0
0,0.00014898181,0
0,0.042833835,0
0,0.0017119646,0
0,0.012978077,0
1,0.99445057,1
0,0.0073938966,0
0,0.0074139237,0
0,0.006951332,0
1,0.99998266,1
1,0.9990682,1
0,0.006952226,0
1,0.10556194,0
1,0.9998963,1
1,0.9999893,1
0,0.014648497,0
0,0.009968221,0
0,0.008805662,0
0,0.0035879016,0
0,0.0049081147,0
0,0.0023008883,0
0,0.012751758,0
0,2.1666288e-05,0
1,0.99998736,1
0,0.005940765,0
1,0.9999739,1
1,0.9985601,1
0,0.00017952919,0
0,0.0033385158,0
1,0.9923855,1
0,0.010388076,0
1,0.9976405,1
0,0.0041140616,0
0,0.006542474,0
1,0.49713966,0
1,0.98659366,1
1,0.99992514,1
1,0.9265159,1
0,0.0011826754,0
1,0.9954592,1
1,0.99978495,1
1,0.99998266,1
1,0.99701166,1
1,0.9999958,1
1,0.86529684,1
1,0.99385464,1
1,0.9954587,1
0,0.0018680692,0
0,0.004195869,0
0,0.0010455251,0
1,0.99999774,1
1,0.99996245,1
0,8.1300735e-05,0
1,0.97627866,1
1,0.99917996,1
1,0.9999691,1
1,0.9997848,1
1,0.998381,1
1,0.995425,1
0,0.0058037043,0
0,0.0039961934,0
1,0.99925065,1
1,0.99666226,1
0,6.3329935e-05,0
0,0.006953597,0
1,0.99897146,1
1,0.9998971,1
1,0.9907476,1
1,0.99997807,1
1,0.9995614,1
1,0.99998933,1
1,0.9980016,1
0,2.7090311e-05,0
1,0.9986824,1
1,0.99993855,1
1,0.9471464,1
0,0.00328511,0
0,0.042828083,0
0,0.0021170974,0
1,0.98931015,1
0,0.0061035454,0
0,0.004247755,0
1,0.9999994,1
0,0.013698608,0
0,0.0037533045,0
1,0.99996716,1
0,0.00014656782,0
1,0.9998384,1
1,0.9999027,1
0,0.0051431656,0
0,2.2739172e-05,0
0,0.0034308434,0
1,0.99988127,1
1,0.96933424,1
1,0.9989712,1
0,0.00017011166,0
1,0.88976824,1
1,0.99998,1
0,0.003143251,0
0,0.0076730847,0
0,0.0016622245,0
0,0.0051394403,0
1,0.9764469,1
0,0.00741446,0
1,0.9898529,1
0,0.004248649,0
1,0.97758615,1
1,0.9999972,1
0,0.007971466,0
0,8.136034e-05,0
0,0.0049036443,0
1,0.9701467,1
1,0.9874892,1
1,0.9960711,1
0,0.0042490363,0
0,0.000592947,0
0,0.00434348,0
1,0.9999825,1
1,0.99987435,1
1,0.9999893,1
0,0.00034800172,0
0,0.005474329,0
0,0.0029506683,0
0,0.0001231134,0
1,0.9969675,1
0,0.003908783,0
1,0.9692241,1
1,0.9999862,1
0,0.0013397038,0
0,0.009604067,0
0,0.0065443814,0
1,0.99863106,1
1,0.9992075,1
0,0.009144813,0
1,0.9632899,1
0,0.006543517,0
1,0.9956801,1
0,0.0020152628,0
1,0.9999996,1
1,0.99697924,1
0,4.1514635e-05,0
0,0.01252389,0
1,0.9999766,1
1,0.9903426,1
0,0.1004698,0
1,0.9990406,1
1,0.999992,1
0,0.00039732456,0
1,0.9999801,1
1,0.99657094,1
1,0.99939036,1
1,0.99878585,1
1,0.9995489,1
0,0.029743552,0
0,2.3901463e-05,0
0,0.00017526746,0
1,0.99791473,1
1,0.9999986,1
0,0.0011755526,0
1,0.9999585,1
1,0.9833636,1
1,0.99998605,1
0,0.004248947,0
1,0.99915767,1
0,0.0070843697,0
1,0.999971,1
0,0.0073684454,0
1,0.99706614,1
1,0.9986404,1
1,0.9923911,1
1,0.9952358,1
0,0.0031802356,0
1,0.98268986,1
1,0.99781305,1
1,0.999986,1
1,0.9987563,1
0,0.0027362108,0
0,0.0060165823,0
1,0.99888337,1
0,0.0069517493,0
1,0.99732924,1
1,0.99565625,1
1,0.99020255,1
1,0.9925828,1
1,0.99646616,1
1,0.9998541,1
1,0.98701227,1
0,0.0058033764,0
1,0.99999017,1
0,0.0092871785,0
1,0.9992502,1
0,0.013596505,0
0,0.03619209,0
1,0.9991861,1
1,0.9997884,1
1,0.38446435,0
0,0.014650345,0
1,0.9999112,1
0,0.003993839,0
1,0.99994093,1
0,0.0025700033,0
0,0.0019050539,0
1,0.99995625,1
1,0.99999976,1
0,0.00010561943,0
1,0.97846437,1
0,0.0050679147,0
0,0.004250109,0
1,0.999802,1
0,0.2418522,0
0,3.0606985e-05,0
1,0.9983875,1
1,0.99997294,1
0,0.00014907122,0
0,4.002452e-05,0
0,0.0144966245,0
0,0.015671223,0
0,0.002313912,0
1,0.99876887,1
1,0.97482604,1
0,0.015668511,0
0,0.029467344,0
0,0.013735563,0
1,0.9964255,1
1,0.999991,1
1,0.99922633,1
1,0.76884526,1
0,0.01052478,0
0,0.00594604,0
0,0.03827077,0
1,0.99992007,1
1,0.9981526,1
1,0.99998,1
0,0.035043746,0
0,0.007614404,0
0,0.0042482913,0
1,0.9999739,1
0,0.009964734,0
1,0.97011983,1
1,0.99195933,1
0,0.0032848716,0
0,0.00674966,0
0,0.0022663772,0
0,0.0015226007,0
0,0.016627103,0
0,0.008803397,0
0,0.0027365685,0
1,0.9965203,1
0,0.003061384,0
1,0.9996768,1
0,0.0042479336,0
1,0.99904084,1
0,0.009165585,0
1,0.99818563,1
1,0.99885225,1
0,0.009144217,0
1,0.9985994,1
1,0.9999787,1
0,0.024205446,0
1,0.99999845,1
1,0.99998283,1
0,0.0077534616,0
1,0.96269083,1
1,0.98724526,1
1,0.9994401,1
1,0.99445,1
0,0.005811304,0
0,0.006031722,0
0,0.0045060217,0
0,1.2874603e-05,0
0,1.04010105e-05,0
1,0.99631274,1
0,0.009622127,0
0,0.0074145496,0
1,0.9602196,1
1,0.98729306,1
0,3.5315752e-05,0
1,0.99959874,1
0,0.0021702647,0
1,0.99997807,1
0,0.010962784,0
0,0.0001269579,0
1,0.9867645,1
1,0.99417734,1
0,0.029647052,0
0,0.0014448762,0
1,0.99999857,1
1,0.99819845,1
1,0.9999988,1
1,0.85980356,1
0,0.004343629,0
0,0.041304022,0
1,0.9810965,1
1,0.9997956,1
0,0.019389272,0
0,0.0042473674,0
0,0.0041851997,0
1,0.9996542,1
0,0.00546962,0
1,0.9878618,1
0,0.0034080446,0
1,0.9990945,1
0,0.088133395,0
0,0.0035851002,0
1,0.9998574,1
0,0.0007477701,0
1,0.9999199,1
0,0.0035881996,0
0,0.0037114024,0
0,0.003584087,0
1,0.9999567,1
0,0.013604075,0
0,9.226799e-05,0
1,0.9995185,1
0,0.0060322285,0
0,0.0024128854,0
1,0.9997618,1
1,0.9975096,1
0,0.004052907,0
0,0.0058470964,0
0,0.0007124245,0
0,0.008799851,0
1,0.9963432,1
1,0.99385285,1
1,0.9998504,1
1,0.9999827,1
0,4.0590763e-05,0
1,0.99721384,1
1,0.9999964,1
